frame,p1_health,p2_health,p1_tension,p2_tension,p1_burst,p2_burst,p1_risc,p2_risc,p1_round_count,p2_round_count,p1_round_win,p1_set_win
100,0.9985009431838989,0.998089075088501,0.0025554895401000977,0,1.0,1.0,0,0,0,0,True,True
102,0.9972166419029236,0.9991838932037354,0.00803285837173462,0.19751960039138794,1.0,1.0,0,0,0,0,True,True
104,0.9967106580734253,0.9982720613479614,0.02393472194671631,0.23152059316635132,1.0,1.0,0,0,0,0,True,True
106,0.9962196350097656,0.9975352883338928,0.02414494752883911,0.08360803127288818,1.0,1.0,0.050711631774902344,0,0,0,True,True
108,0.9959970712661743,0.9986020922660828,0.03131920099258423,0.07513058185577393,1.0,1.0,0.05576854944229126,0,0,0,True,True
110,0.9955288767814636,0.9985371232032776,0.02754765748977661,0.07385039329528809,1.0,1.0,0.05242341756820679,0,0,0,True,True
112,0.9961465001106262,0.9972750544548035,0.006902456283569336,0.07725507020950317,1.0,1.0,0.0540003776550293,0,0,0,True,True
114,0.9953802824020386,1,0.014943540096282959,0.0768008828163147,1.0,1.0,0.06251800060272217,0,0,0,True,True
116,0.9954847693443298,1,0.013890862464904785,0.08225727081298828,1.0,1.0,0.05860865116119385,0,0,0,True,True
118,0.9979047775268555,0.9988453388214111,0.014077603816986084,0.09096980094909668,1.0,1.0,0.056449294090270996,0,0,0,True,True
120,0.99732506275177,0.9982747435569763,0.022672712802886963,0.096981942653656,1.0,1.0,0.05629462003707886,0,0,0,True,True
122,0.9983463287353516,0.9997049570083618,0.029961824417114258,0.09183722734451294,1.0,1.0,0.05556458234786987,0,0,0,True,True
124,0.998375415802002,0.9999783039093018,0.034930646419525146,0.09198975563049316,1.0,1.0,0.0553668737411499,0,0,0,True,True
126,0.9981489181518555,1,0.02732902765274048,0.08938515186309814,1.0,1.0,0.060333430767059326,0,0,0,True,True
128,1,1,0.02499258518218994,0.10092359781265259,1.0,1.0,0.04049009084701538,0,0,0,True,True
130,0.9987913966178894,0.9985871911048889,0.03248065710067749,0.08554959297180176,1.0,1.0,0.0553775429725647,0,0,0,True,True
132,1,0.9981080293655396,0.02996087074279785,0.08384138345718384,1.0,1.0,0.04575240612030029,0,0,0,True,True
134,0.9999419450759888,0.9981395602226257,0.017734944820404053,0.08329504728317261,1.0,1.0,0.05197674036026001,0,0,0,True,True
136,1,0.9982392191886902,0.020056426525115967,0.095675528049469,1.0,1.0,0.13819772005081177,0,0,0,True,True
138,1,0.9991077184677124,0.033062636852264404,0.09670072793960571,1.0,1.0,0.13348782062530518,0,0,0,True,True
140,1,0.9987396597862244,0.038266897201538086,0.10660457611083984,1.0,1.0,0.15371990203857422,0,0,0,True,True
142,1,0.9976887702941895,0.04405319690704346,0.10170990228652954,1.0,1.0,0.15433496236801147,0,0,0,True,True
144,1,0.9977060556411743,0.028299391269683838,0.10589075088500977,1.0,1.0,0.12776315212249756,0,0,0,True,True
146,1,0.9973480105400085,0.026245176792144775,0.1032211184501648,1.0,1.0,0.1373763084411621,0,0,0,True,True
148,1,0.9973986744880676,0.025243639945983887,0.0980980396270752,1.0,1.0,0.1334245800971985,0,0,0,True,True
150,0.9996650815010071,0.9958149194717407,0.028846561908721924,0.10547375679016113,1.0,1.0,0.1529558300971985,0,0,0,True,True
152,1,0.9972327351570129,0.0328328013420105,0.13802975416183472,1.0,1.0,0.25937217473983765,0,0,0,True,True
154,1,0.9963206052780151,0.02708590030670166,0.13503730297088623,1.0,1.0,0.25109267234802246,0,0,0,True,True
156,1,0.9961463809013367,0.03892159461975098,0.13989490270614624,1.0,1.0,0.25546973943710327,0,0,0,True,True
158,0.9986304044723511,0.9964922666549683,0.036247968673706055,0.13807660341262817,1.0,1.0,0.2578966021537781,0,0,0,True,True
160,0.9986031651496887,0.9965815544128418,0.035706520080566406,0.13905811309814453,1.0,1.0,0.25475049018859863,0,0,0,True,True
162,1,0.9965819716453552,0.04706388711929321,0.1335153579711914,1.0,1.0,0.25096559524536133,0,0,0,True,True
164,0.998866856098175,0.9967537522315979,0.058616578578948975,0.13993006944656372,1.0,1.0,0.24571114778518677,0,0,0,True,True
166,0.9988060593605042,0.9967867732048035,0.06168574094772339,0.1462450623512268,1.0,1.0,0.24711477756500244,0,0,0,True,True
168,0.9975643157958984,0.9969609379768372,0.060122013092041016,0.14089494943618774,1.0,1.0,0.24887490272521973,0,0,0,True,True
170,0.9977731704711914,0.9969453811645508,0.048270225524902344,0.13915425539016724,1.0,1.0,0.24962198734283447,0,0,0,True,True
172,0.9977919459342957,0.9968354105949402,0.04627424478530884,0.139556884765625,1.0,1.0,0.24324870109558105,0,0,0,True,True
174,0.9989160299301147,0.9969268441200256,0.10717982053756714,0.14280927181243896,1.0,1.0,0.24712717533111572,0,0,0,True,True
176,0.9960219860076904,0.9050102829933167,0.10875684022903442,0.15490484237670898,1.0,1.0,0.25052833557128906,0,0,0,True,True
178,0.9958679676055908,0.9054650664329529,0.10796678066253662,0.15299618244171143,1.0,1.0,0.2488120198249817,0,0,0,True,True
180,0.9957630634307861,0.9050254225730896,0.10781526565551758,0.1559653878211975,1.0,1.0,0.2446500062942505,0,0,0,True,True
182,0.9951725602149963,0.904782772064209,0.10728251934051514,0.1566902995109558,1.0,1.0,0.2437710165977478,0,0,0,True,True
184,0.9948592185974121,0.9048460721969604,0.10753601789474487,0.1568281650543213,1.0,1.0,0.24334436655044556,0,0,0,True,True
186,0.9949667453765869,0.9047248959541321,0.10692745447158813,0.1551007628440857,1.0,1.0,0.24245423078536987,0,0,0,True,True
188,0.992847740650177,0.904215931892395,0.11119109392166138,0.15953296422958374,1.0,1.0,0.25683462619781494,0,0,0,True,True
190,0.995215892791748,0.9052276015281677,0.11713457107543945,0.16497081518173218,1.0,1.0,0.24023056030273438,0,0,0,True,True
192,0.9943928718566895,0.9045077562332153,0.1210017204284668,0.15904241800308228,1.0,1.0,0.2428065538406372,0,0,0,True,True
194,0.9941487312316895,0.9043543338775635,0.11516648530960083,0.16389650106430054,1.0,1.0,0.25343865156173706,0,0,0,True,True
196,0.9932761192321777,0.9052632451057434,0.11430436372756958,0.15068060159683228,1.0,1.0,0.24238348007202148,0,0,0,True,True
198,0.9939898252487183,0.9055055975914001,0.13352841138839722,0.170368492603302,1.0,1.0,0.2446562647819519,0,0,0,True,True
200,0.9802824258804321,0.8461623787879944,0.131064772605896,0.16826874017715454,1.0,1.0,0.2762242555618286,0,0,0,True,True
202,1,0.8501066565513611,0.13817822933197021,0.1654970645904541,1.0,1.0,0.2762242555618286,0,0,0,True,True
204,1,0.8467934727668762,0.1347934603691101,0.16785073280334473,1.0,1.0,0.2762242555618286,0,0,0,True,True
206,0.8530378341674805,0.848300576210022,0.1346413493156433,0.17419075965881348,1.0,1.0,0.18482273817062378,0,0,0,True,True
208,0.9964655637741089,0.8473187685012817,0.13000386953353882,0.16442185640335083,1.0,1.0,0.20371347665786743,0,0,0,True,True
210,0.9946842193603516,0.8465208411216736,0.13634467124938965,0.16590601205825806,1.0,1.0,0.2492743730545044,0,0,0,True,True
