frame,p1_health,p2_health,p1_tension,p2_tension,p1_burst,p2_burst,p1_risc,p2_risc,p1_round_count,p2_round_count,p1_round_win,p1_set_win
222,1,0.7479451298713684,0.2528943419456482,0.1417892575263977,1.0,0.339029997587204,0,0.011811137199401855,0,0,True,False
224,0.9993715882301331,0.7474864721298218,0.2525050640106201,0.14165818691253662,1.0,0.30591604113578796,0,0.012328863143920898,0,0,True,False
226,0.9990666508674622,0.7470430731773376,0.25211554765701294,0.14180010557174683,1.0,0.3487290143966675,0,0.009985089302062988,0,0,True,False
228,1,0.7462602257728577,0.25370073318481445,0.1709262728691101,1.0,0.34690025448799133,0,0.007048845291137695,0,0,True,False
230,0.9998840689659119,0.747168242931366,0.25097334384918213,0.17269253730773926,1.0,0.3504203259944916,0,0.018199026584625244,0,0,True,False
232,0.9998390078544617,0.7478629350662231,0.25185728073120117,0.17219078540802002,1.0,0.3540377616882324,0,0.024825453758239746,0,0,True,False
234,0.9996516108512878,0.7488350868225098,0.24948126077651978,0.17049956321716309,1.0,0.3560284674167633,0,0.043515801429748535,0,0,True,False
236,0.999518632888794,0.7484723925590515,0.25179487466812134,0.17038851976394653,1.0,0.3551711142063141,0.0007015466690063477,0.033031582832336426,0,0,True,False
238,0.9999955296516418,0.7483576536178589,0.25285089015960693,0.17029285430908203,1.0,0.3534373641014099,0,0.025859415531158447,0,0,True,False
240,0.9985255599021912,0.7485659122467041,0.25598061084747314,0.1776810884475708,1.0,0.3469921350479126,0.00794994831085205,0.02256643772125244,0,0,True,False
242,0.9986310601234436,0.7490037679672241,0.22985482215881348,0.18240833282470703,1.0,0.351190447807312,0.00701296329498291,0.037387728691101074,0,0,True,False
244,1,0.749086856842041,0.25918644666671753,0.16915804147720337,1.0,0.35593971610069275,0.0010671019554138184,0.038506150245666504,0,0,True,False
246,1,0.7452366948127747,0.24547040462493896,0.15421974658966064,1.0,0.35356470942497253,0.003159642219543457,0.03681313991546631,0,0,True,False
248,1,0.7469822764396667,0.24390864372253418,0.16890490055084229,1.0,0.35578009486198425,0,0.032375335693359375,0,0,True,False
250,0.9993420839309692,0.6320173740386963,0.24019330739974976,0.16105753183364868,1.0,0.3562052249908447,0,0.033725202083587646,0,0,True,False
252,0.9988176226615906,0.74413001537323,0.24911737442016602,0.16153138875961304,1.0,0.3555414080619812,0,0.03477591276168823,0,0,True,False
254,1,0.7474936246871948,0.26381444931030273,0.15500342845916748,1.0,0.34972378611564636,0,0.025898337364196777,0,0,True,False
256,0.9993728399276733,0.7448821663856506,0.25254303216934204,0.1649206280708313,1.0,0.35417404770851135,0,0.029357433319091797,0,0,True,False
258,0.8989061117172241,0.35934892296791077,0.2790350317955017,0.1919313669204712,1.0,0.361743301153183,0,0.04481196403503418,0,0,True,False
260,0.899219274520874,0.7476199269294739,0.2777178883552551,0.19076752662658691,1.0,0.3692760169506073,0,0.034537434577941895,0,0,True,False
262,0.8980083465576172,0.7507781386375427,0.2775917649269104,0.19186800718307495,1.0,0.3692760169506073,0,0.012757599353790283,0,0,True,False
264,0.8963732123374939,0.7426286935806274,0.2824028730392456,0.1964629888534546,1.0,0.344125360250473,0,0.17621243000030518,0,0,True,False
268,0.8982560038566589,0.7509699463844299,0.261252760887146,0.2078348994255066,1.0,0.35412028431892395,0,0.03179764747619629,0,0,True,False
270,0.7662079334259033,0.7441686987876892,0.2803099751472473,0.20345044136047363,1.0,0.356832891702652,0,0.02808922529220581,0,0,True,False
272,0.8950464129447937,0.7421409487724304,0.27554166316986084,0.20129334926605225,1.0,0.36667633056640625,0,0.027091801166534424,0,0,True,False
274,0.8936315178871155,0.7441741228103638,0.2778863310813904,0.19701999425888062,1.0,0.3601454198360443,0,0.03645879030227661,0,0,True,False
276,0.8951265215873718,0.742569625377655,0.27710622549057007,0.19588440656661987,1.0,0.3621910512447357,0,0.03432852029800415,0,0,True,False
278,0.8952595591545105,0.7408462762832642,0.2640323042869568,0.19274163246154785,1.0,0.36202168464660645,0,0.032523930072784424,0,0,True,False
280,0.894340991973877,0.7434096932411194,0.26253682374954224,0.20322322845458984,1.0,0.36095646023750305,0,0.033876121044158936,0,0,True,False
282,0.8935767412185669,0.7458309531211853,0.2620413899421692,0.20973414182662964,1.0,0.36083340644836426,0,0.03607678413391113,0,0,True,False
284,0.8931428790092468,0.7459754347801208,0.2637099027633667,0.2043306827545166,1.0,0.3674032390117645,0,0.02401357889175415,0,0,True,False
286,0.8950499296188354,0.7450355291366577,0.2639625668525696,0.2053537368774414,1.0,0.3664804995059967,0,0.026822209358215332,0,0,True,False
288,0.8954028487205505,0.7448518872261047,0.2657037377357483,0.2013036012649536,1.0,0.36223116517066956,0,0.031197011470794678,0,0,True,False
290,0.8948245048522949,0.744055986404419,0.26615238189697266,0.20607560873031616,1.0,0.39455047249794006,0,0.03468799591064453,0,0,True,False
292,0.8947170376777649,0.7448228597640991,0.2716527581214905,0.20594298839569092,1.0,0.4033547341823578,0,0.03470665216445923,0,0,True,False
294,0.8950533270835876,0.7454946041107178,0.278347373008728,0.20993268489837646,1.0,0.4150231182575226,0,0.03303241729736328,0,0,True,False
296,0.8962146043777466,0.7473614811897278,0.27830368280410767,0.2232884168624878,1.0,0.39817723631858826,0,0.03029024600982666,0,0,True,False
298,0.8967548608779907,0.7462617754936218,0.2775089144706726,0.18884634971618652,1.0,0.4055272936820984,0,0.03029608726501465,0,0,True,False
300,0.8953820466995239,0.7496368288993835,0.2832527756690979,0.21570569276809692,1.0,0.33872395753860474,0,0.043714165687561035,0,0,True,False
302,0.9780051708221436,0.7550307512283325,0.3119690418243408,0.21722185611724854,1.0,0.2046387493610382,0.00866401195526123,0.007959127426147461,0,0,True,False
304,0.9093892574310303,0.7531842589378357,0.268918514251709,0.21639394760131836,1.0,0.41372305154800415,0.00866401195526123,0.11787348985671997,0,0,True,False
314,0.8982790112495422,0.5289025902748108,0.3486785292625427,0.2654951810836792,1.0,0.4041147530078888,0,0.025972604751586914,0,0,True,False
316,0.8939257860183716,0.5313546061515808,0.36259812116622925,0.2706087827682495,1.0,0.4051959812641144,0,0.09948146343231201,0,0,True,False
318,0.8965958952903748,0.5304334759712219,0.36579233407974243,0.26311415433883667,1.0,0.3780869245529175,0,0,0,0,True,False
320,0.8943086862564087,0.5266393423080444,0.3677993416786194,0.2629229426383972,1.0,0.4096415340900421,0,0.034935832023620605,0,0,True,False
322,0.9003089070320129,0.5311833620071411,0.36266422271728516,0.25287407636642456,1.0,0.4023926854133606,0,0.04868340492248535,0,0,True,False
324,0.8987003564834595,0.5324952602386475,0.36978578567504883,0.273331880569458,1.0,0.42812463641166687,0,0.030736804008483887,0,0,True,False
326,0.8994476795196533,0.532067596912384,0.375313401222229,0.252960741519928,1.0,0.4198688864707947,0,0.031811296939849854,0,0,True,False
328,0.8983621001243591,0.534408450126648,0.3792183995246887,0.25178253650665283,1.0,0.3951776921749115,0,0.020450234413146973,0,0,True,False
330,0.9001250267028809,0.5297085046768188,0.3737325072288513,0.25064003467559814,1.0,0.42252033948898315,0,0.029520809650421143,0,0,True,False
332,0.900428831577301,0.5297560691833496,0.375466525554657,0.2595604658126831,1.0,0.42192739248275757,0,0.027945280075073242,0,0,True,False
334,0.9007208347320557,0.5311803221702576,0.37544310092926025,0.25387120246887207,1.0,0.40912604331970215,0,0.030140459537506104,0,0,True,False
336,0.9000185132026672,0.5298187732696533,0.37508535385131836,0.25793886184692383,1.0,0.4225297272205353,0,0.02431541681289673,0,0,True,False
338,0.900303065776825,0.5301487445831299,0.37504494190216064,0.2578166723251343,1.0,0.4265703558921814,0,0.02442556619644165,0,0,True,False
340,0.9001897573471069,0.5302873253822327,0.3750419616699219,0.25953757762908936,1.0,0.4270149767398834,0,0.023729562759399414,0,0,True,False
342,0.9006555676460266,0.5292449593544006,0.3748067617416382,0.2634400725364685,1.0,0.42684367299079895,0,0.024476468563079834,0,0,True,False
344,0.9021160006523132,0.5300076007843018,0.3758043646812439,0.26183217763900757,1.0,0.41826868057250977,0,0.03283822536468506,0,0,True,False
346,0.9015964269638062,0.5308691263198853,0.37564462423324585,0.2614002227783203,1.0,0.4183403551578522,0,0.03217381238937378,0,0,True,False
348,0.901331901550293,0.5288505554199219,0.37537282705307007,0.2602487802505493,1.0,0.4007142186164856,0,0.03660857677459717,0,0,True,False
350,0.9016391634941101,0.5281466245651245,0.3759545087814331,0.26030629873275757,1.0,0.4058111608028412,0,0.035850346088409424,0,0,True,False
352,0.9018024802207947,0.5301238894462585,0.37611615657806396,0.2578665018081665,1.0,0.4098031222820282,0,0.038744986057281494,0,0,True,False
354,0.9011107087135315,0.5307896137237549,0.3901572823524475,0.2419176697731018,1.0,0.40848714113235474,0,0.036780476570129395,0,0,True,False
356,0.9006218910217285,0.5304608941078186,0.3899000883102417,0.23551976680755615,1.0,0.4073697030544281,0,0.03887760639190674,0,0,True,False
358,0.900709867477417,0.5289173722267151,0.38957464694976807,0.23956161737442017,1.0,0.4060252904891968,0,0.03256559371948242,0,0,True,False
360,0.8984649181365967,0.5291451215744019,0.3878942131996155,0.24040168523788452,1.0,0.40833139419555664,0,0.03605455160140991,0,0,True,False
362,0.8982227444648743,0.5351446866989136,0.39006370306015015,0.23599016666412354,1.0,0.38837113976478577,0,0.028461873531341553,0,0,True,False
364,0.8988929986953735,0.5323952436447144,0.3882322311401367,0.21682053804397583,1.0,0.4151870012283325,0,0.04169565439224243,0,0,True,False
366,0.8991647958755493,0.5332626700401306,0.3940943479537964,0.23466551303863525,1.0,0.4255961775779724,0,0.038282811641693115,0,0,True,False
368,0.8971491456031799,0.5292060375213623,0.37777990102767944,0.24252468347549438,1.0,0.4284828305244446,0,0.040896594524383545,0,0,True,False
370,0.9007749557495117,0.5391362905502319,0.376359224319458,0.2440342903137207,1.0,0.42458662390708923,0,0.018255889415740967,0,0,True,False
372,0.9010884165763855,0.5291951298713684,0.3917000889778137,0.2283707857131958,1.0,0.4116583466529846,0,0.03124135732650757,0,0,True,False
374,0.8995051980018616,0.5314706563949585,0.3917000889778137,0.276833176612854,1.0,0.39269521832466125,0,0.01343756914138794,0,0,True,False
376,0.9390802979469299,0.3279110789299011,0.49,0.2792890667915344,1.0,0.4500615894794464,0,0,0,0,True,False
378,0.934482991695404,0.2995968759059906,0.48333775997161865,0.2678360939025879,1.0,0.25146472454071045,0,0,0,0,True,False
380,0.9355714321136475,0.33155956864356995,0.49,0.2821776866912842,1.0,0.3979451656341553,0,0.43895578384399414,0,0,True,False
382,0.9368839859962463,0.33189892768859863,0.49,0.2802343964576721,1.0,0.28955531120300293,0,0,0,0,True,False
384,0.9354163408279419,0.320840984582901,0.49,0.2966555953025818,1.0,0.4557129442691803,0,0.03077065944671631,0,0,True,False
386,0.935903012752533,0.32778123021125793,0.48886096477508545,0.28283435106277466,1.0,0.4317019283771515,0,0.015069067478179932,0,0,True,False
388,0.9349209666252136,0.3257860243320465,0.48997074365615845,0.2684504985809326,1.0,0.4285602867603302,0,0.01779836416244507,0,0,True,False
390,0.9344032406806946,0.32620903849601746,0.49,0.2682546377182007,1.0,0.4273548722267151,0,0.01910543441772461,0,0,True,False
392,0.934528112411499,0.3248392939567566,0.49,0.2698652744293213,1.0,0.4269670844078064,0,0.020056188106536865,0,0,True,False
394,0.9356567859649658,0.3258916735649109,0.49,0.2649678587913513,1.0,0.4293666481971741,0,0.01794111728668213,0,0,True,False
396,0.9352477788925171,0.3264025151729584,0.49,0.2681978940963745,1.0,0.4309571385383606,0,0.017262697219848633,0,0,True,False
398,0.9348204135894775,0.3272128105163574,0.49,0.2694476246833801,1.0,0.42586252093315125,0,0.02733844518661499,0,0,True,False
400,0.9349720478057861,0.32660138607025146,0.49,0.2821993827819824,1.0,0.42561954259872437,0,0.029109597206115723,0,0,True,False
402,0.9351498484611511,0.328264445066452,0.49,0.2903003692626953,1.0,0.4268954396247864,0,0.027531802654266357,0,0,True,False
404,0.9353114366531372,0.32883182168006897,0.49,0.2886638045310974,1.0,0.4279007613658905,0,0.029524683952331543,0,0,True,False
406,0.9355554580688477,0.328563392162323,0.49,0.28528642654418945,1.0,0.4286665916442871,0,0.029336392879486084,0,0,True,False
408,0.93583083152771,0.3291343152523041,0.49,0.28609931468963623,1.0,0.4292685091495514,0,0.02706730365753174,0,0,True,False
410,0.9356297254562378,0.33081021904945374,0.49,0.28634071350097656,1.0,0.4328933358192444,0,0.02837824821472168,0,0,True,False
412,0.9349796772003174,0.3296823799610138,0.49,0.28288376331329346,1.0,0.42872539162635803,0,0.0291745662689209,0,0,True,False
414,0.9346153736114502,0.3302501440048218,0.49,0.28218817710876465,1.0,0.43756240606307983,0,0.02546226978302002,0,0,True,False
416,0.934558629989624,0.3297729790210724,0.49,0.2843369245529175,1.0,0.45613110065460205,0,0.027322888374328613,0,0,True,False
418,0.9343819618225098,0.3302149474620819,0.49,0.28240668773651123,1.0,0.4492540955543518,0,0.03267604112625122,0,0,True,False
420,0.9353759288787842,0.3303537666797638,0.49,0.2830943465232849,1.0,0.4473762512207031,0,0.03503537178039551,0,0,True,False
422,0.9339284896850586,0.24184292554855347,0.49,0.30304455757141113,1.0,0.47063466906547546,0,0.04725104570388794,0,0,True,False
424,0.9347330331802368,0.24243441224098206,0.49,0.30226320028305054,1.0,0.47183385491371155,0,0.04897713661193848,0,0,True,False
426,0.9344426989555359,0.24103792011737823,0.49,0.2910628318786621,1.0,0.4711447060108185,0,0.04913812875747681,0,0,True,False
428,0.934626579284668,0.24057388305664062,0.49,0.2976744771003723,1.0,0.47239840030670166,0,0.052287936210632324,0,0,True,False
430,0.9339916706085205,0.24043670296669006,0.49,0.2914721965789795,1.0,0.4724552631378174,0,0.05125671625137329,0,0,True,False
432,0.9349631667137146,0.2398315966129303,0.49,0.29404616355895996,1.0,0.4721531271934509,0,0.0573197603225708,0,0,True,False
434,0.9351231455802917,0.2411036640405655,0.593548983335495,0.2907707095146179,1.0,0.4744039475917816,0,0.06018096208572388,0,0,True,False
436,0.9344585537910461,0.24136614799499512,0.5912651717662811,0.2948732376098633,1.0,0.4756455719470978,0,0.07375121116638184,0,0,True,False
438,0.9371999502182007,0.24099576473236084,0.5905145704746246,0.29784464836120605,1.0,0.47065025568008423,0,0.06241190433502197,0,0,True,False
440,0.9370812773704529,0.23913472890853882,0.5833057165145874,0.3032141923904419,1.0,0.4698474109172821,0,0.05254971981048584,0,0,True,False
442,0.9371213316917419,0.24075813591480255,0.5879806578159332,0.3025972843170166,1.0,0.47017914056777954,0,0.040948331356048584,0,0,True,False
444,0.9378780126571655,0.24340903759002686,0.5881955325603485,0.30878227949142456,1.0,0.47537341713905334,0,0.04599422216415405,0,0,True,False
446,0.9378735423088074,0.24071863293647766,0.592022716999054,0.31423360109329224,1.0,0.47894877195358276,0,0.03716093301773071,0,0,True,False
448,0.9369287490844727,0.24006909132003784,0.5956546366214752,0.3012505769729614,1.0,0.48245951533317566,0,0.046097636222839355,0,0,True,False
450,0.9350046515464783,0.2411276400089264,0.5959561467170715,0.30208951234817505,1.0,0.48677584528923035,0,0.04380756616592407,0,0,True,False
452,0.9363641738891602,0.2388859987258911,0.5951216220855713,0.3064073920249939,1.0,0.48348936438560486,0,0.043664753437042236,0,0,True,False
454,0.9367071390151978,0.24306413531303406,0.5956470668315887,0.3100185990333557,1.0,0.4842139184474945,0,0.04135012626647949,0,0,True,False
456,0.9360136985778809,0.24118179082870483,0.5960144698619843,0.3094480633735657,1.0,0.4818210005760193,0,0.0424199104309082,0,0,True,False
