frame,p1_health,p2_health,p1_tension,p2_tension,p1_burst,p2_burst,p1_risc,p2_risc,p1_round_count,p2_round_count,p1_round_win,p1_set_win
104,0.9999678134918213,0.9996167421340942,0,0,1.0,1.0,0,0.006289362907409668,0,0,True,True
106,0.999617874622345,0.9990974068641663,0,0,1.0,1.0,0,0.01041501760482788,0,0,True,True
108,0.9977131485939026,0.9177191853523254,0.06177222728729248,0.01820695400238037,1.0,1.0,0.0022516846656799316,0.011767864227294922,0,0,True,True
110,0.9979152083396912,0.9184275269508362,0.05516231060028076,0.013435542583465576,1.0,1.0,0,0.014157354831695557,0,0,True,True
112,0.9988582134246826,0.9170379042625427,0.054966509342193604,0.009329676628112793,1.0,1.0,0.008279383182525635,0.011471807956695557,0,0,True,True
114,0.9965118169784546,0.9171707034111023,0.05385255813598633,0.00783073902130127,1.0,1.0,0.007605612277984619,0.008463680744171143,0,0,True,True
116,0.9955277442932129,0.9146896600723267,0.0546228289604187,0.005898118019104004,1.0,1.0,0.007905364036560059,0.016986608505249023,0,0,True,True
118,0.995204508304596,0.9155259132385254,0.06793475151062012,0.0058016180992126465,1.0,1.0,0.007666230201721191,0.01461094617843628,0,0,True,True
120,0.9923117756843567,0.9165860414505005,0.0793033242225647,0.015115916728973389,1.0,1.0,0.020013153553009033,0.018839240074157715,0,0,True,True
122,0.9937662482261658,0.9147201776504517,0.08203452825546265,0.027542054653167725,1.0,1.0,0.006577968597412109,0.023724853992462158,0,0,True,True
124,0.9938198328018188,0.9162348508834839,0.05017662048339844,0.019685864448547363,1.0,1.0,0.008838474750518799,0.02421748638153076,0,0,True,True
126,0.9956754446029663,0.9143267869949341,0.05678278207778931,0.012221336364746094,1.0,1.0,0.008616209030151367,0.005757629871368408,0,0,True,True
128,0.9925224781036377,0.9142025113105774,0.08062458038330078,0.01696336269378662,1.0,1.0,0.0005794167518615723,0.004939675331115723,0,0,True,True
130,0.9931951761245728,0.9149761199951172,0.08757436275482178,0.017931640148162842,1.0,1.0,0,0.0049127936363220215,0,0,True,True
132,0.9934149384498596,0.9143509268760681,0.09852403402328491,0.014675378799438477,1.0,1.0,0.019054114818572998,0.01857471466064453,0,0,True,True
134,0.9956459403038025,0.9133923053741455,0.0800357460975647,0.024976074695587158,1.0,1.0,0.0058609843254089355,0.029097914695739746,0,0,True,True
136,0.9999956488609314,0.8734908103942871,0.06562507152557373,0.036972641944885254,1.0,1.0,0.0006824135780334473,0.021529555320739746,0,0,True,True
138,1,0.871008574962616,0.09034484624862671,0.024602890014648438,1.0,1.0,0,0.02094215154647827,0,0,True,True
140,1,0.8731465935707092,0.08833485841751099,0.04072326421737671,1.0,1.0,0,0,0,0,True,True
142,1,0.8694950938224792,0.07738602161407471,0.027440130710601807,1.0,1.0,0,0.01404726505279541,0,0,True,True
144,1,0.870487630367279,0.07048624753952026,0.02856498956680298,1.0,1.0,0,0.0094071626663208,0,0,True,True
146,1,0.8707543611526489,0.08925217390060425,0.026950299739837646,1.0,1.0,0,0.006617367267608643,0,0,True,True
148,1,0.8696374893188477,0.06854009628295898,0.024004101753234863,1.0,1.0,0.009609401226043701,0.0038074851036071777,0,0,True,True
150,1,0.8704464435577393,0.08709603548049927,0.035069942474365234,1.0,1.0,0.0115317702293396,0.0033763647079467773,0,0,True,True
152,1,0.8723305463790894,0.08205020427703857,0.04265773296356201,1.0,1.0,0.003978550434112549,0,0,0,True,True
154,1,0.872600793838501,0.08800172805786133,0.020715713500976562,1.0,1.0,0.005022704601287842,0,0,0,True,True
156,1,0.8722313046455383,0.08430564403533936,0.025697052478790283,1.0,1.0,0.0021158456802368164,0,0,0,True,True
158,1,0.8721123337745667,0.07943189144134521,0.022304654121398926,1.0,1.0,9.584426879882812e-05,0,0,0,True,True
160,1,0.8723874092102051,0.08293044567108154,0.023398160934448242,1.0,1.0,0,0.0023259520530700684,0,0,True,True
162,1,0.8731898665428162,0.08225059509277344,0.026464402675628662,1.0,1.0,0,0.0064255595207214355,0,0,True,True
164,1,0.8725679516792297,0.09353065490722656,0.029402196407318115,1.0,1.0,0,0,0,0,True,True
166,0.9993869662284851,0.871839165687561,0.06797176599502563,0.027905523777008057,1.0,1.0,0,0,0,0,True,True
168,1,0.8714389801025391,0.08899509906768799,0.03266173601150513,1.0,1.0,0.001139998435974121,0.0077863335609436035,0,0,True,True
170,1,0.8733154535293579,0.0911744236946106,0.030588746070861816,1.0,1.0,0.002989470958709717,0.008384764194488525,0,0,True,True
172,1,0.8735579252243042,0.11517190933227539,0.023185372352600098,1.0,1.0,0.00036704540252685547,0.009313225746154785,0,0,True,True
174,0.9995332956314087,0.8704483509063721,0.10683822631835938,0.03490060567855835,1.0,1.0,0,0.008934259414672852,0,0,True,True
176,0.9997621774673462,0.8712372779846191,0.09388548135757446,0.03954821825027466,1.0,1.0,0.0014074444770812988,0.002637803554534912,0,0,True,True
178,0.9997934103012085,0.8727496266365051,0.08529949188232422,0.0368078351020813,1.0,1.0,0,0,0,0,True,True
