frame,p1_health,p2_health,p1_tension,p2_tension,p1_burst,p2_burst,p1_risc,p2_risc,p1_round_count,p2_round_count,p1_round_win,p1_set_win
498,0.9920499324798584,0.7181654572486877,0.3955795168876648,0.14944565296173096,1.0,0.4305695593357086,0.009967625141143799,0,0,0,True,False
500,0.9969104528427124,0.7218165397644043,0.3985927104949951,0.13683736324310303,1.0,0.43129441142082214,0.004011571407318115,0,0,0,True,False
502,0.995281994342804,0.7214455604553223,0.3991556167602539,0.13234823942184448,1.0,0.43356889486312866,0.005263388156890869,0,0,0,True,False
504,0.9972513318061829,0.7217623591423035,0.39594149589538574,0.13356363773345947,1.0,0.43496108055114746,0,0.000678718090057373,0,0,True,False
506,0.9967868328094482,0.7208575010299683,0.3907918930053711,0.182650625705719,1.0,0.4340449869632721,0,0.012463867664337158,0,0,True,False
508,0.9940625429153442,0.7213550806045532,0.3990049362182617,0.14859628677368164,1.0,0.4354177713394165,0,0.03948807716369629,0,0,True,False
510,0.918155312538147,0.6579347252845764,0.44195884466171265,0.1792885661125183,1.0,0.46239498257637024,0.04712766408920288,0.022135794162750244,0,0,True,False
512,0.8760106563568115,0.6578012108802795,0.44461119174957275,0.1623731255531311,1.0,0.46685296297073364,0,0.02426135540008545,0,0,True,False
514,0.8326570987701416,0.6570181250572205,0.45293718576431274,0.13521331548690796,1.0,0.46735742688179016,0,0.023573458194732666,0,0,True,False
516,0.9992995858192444,0.6564748883247375,0.4546302556991577,0.16550272703170776,1.0,0.467827707529068,0.0013314485549926758,0.02407371997833252,0,0,True,False
518,0.9932556748390198,0.6565853953361511,0.46173644065856934,0.16513365507125854,1.0,0.46802088618278503,0,0.017851710319519043,0,0,True,False
520,0.9946180582046509,0.6567567586898804,0.45763731002807617,0.16472786664962769,1.0,0.4652003347873688,0,0.02130812406539917,0,0,True,False
522,0.9939737319946289,0.6578360199928284,0.4561813473701477,0.15340250730514526,1.0,0.4677255153656006,0,0.013466060161590576,0,0,True,False
524,0.9936000108718872,0.6585466265678406,0.45142555236816406,0.1609804630279541,1.0,0.46818917989730835,0,0.01262521743774414,0,0,True,False
526,0.9938350915908813,0.6579045057296753,0.45727282762527466,0.1633775234222412,1.0,0.4617948532104492,0,0.02126985788345337,0,0,True,False
528,0.9948469400405884,0.6582066416740417,0.4573104977607727,0.18263471126556396,1.0,0.4615635871887207,0,0.02049267292022705,0,0,True,False
530,0.9954262971878052,0.6580072641372681,0.4594714641571045,0.1777675747871399,1.0,0.4609460234642029,0,0.02052098512649536,0,0,True,False
532,0.9949626922607422,0.6578837037086487,0.46188437938690186,0.1782681941986084,1.0,0.4671436548233032,0,0.022236227989196777,0,0,True,False
534,0.9929313063621521,0.6575656533241272,0.4637940526008606,0.18238306045532227,1.0,0.4680628478527069,0,0.01580148935317993,0,0,True,False
536,0.9922382235527039,0.6569915413856506,0.4630597233772278,0.17209047079086304,1.0,0.47148117423057556,0,0.024570465087890625,0,0,True,False
538,0.9925917387008667,0.6571072340011597,0.46621453762054443,0.16945785284042358,1.0,0.47300976514816284,0,0.02417290210723877,0,0,True,False
540,0.9938406944274902,0.6569743752479553,0.46512454748153687,0.1608409881591797,1.0,0.4691068232059479,0,0.021795272827148438,0,0,True,False
542,0.99355548620224,0.656819224357605,0.4574124217033386,0.17180579900741577,1.0,0.4671712815761566,0,0.013098418712615967,0,0,True,False
544,0.9931958913803101,0.6570987701416016,0.46156013011932373,0.17090380191802979,1.0,0.47235020995140076,0,0.03139156103134155,0,0,True,False
546,0.9934120774269104,0.6557894945144653,0.4522160291671753,0.17341876029968262,1.0,0.4716055393218994,0,0.023594558238983154,0,0,True,False
548,0.9941255450248718,0.6564102172851562,0.46470654010772705,0.1763128638267517,1.0,0.4723440110683441,0,0.02600163221359253,0,0,True,False
550,0.9946544170379639,0.6517854928970337,0.48819583654403687,0.1727944016456604,1.0,0.4705188274383545,0,0.026649415493011475,0,0,True,False
552,0.9986667633056641,0.6502315402030945,0.4881269931793213,0.16568219661712646,1.0,0.47136494517326355,0,0.027151644229888916,0,0,True,False
