frame,p1_health,p2_health,p1_tension,p2_tension,p1_burst,p2_burst,p1_risc,p2_risc,p1_round_count,p2_round_count,p1_round_win,p1_set_win
102,0.9987109899520874,1,0,0.04265028238296509,1.0,1.0,0,0,0,0,True,False
104,1,1,0,0.011974513530731201,1.0,1.0,0,0,0,0,True,False
106,0.9989780783653259,1,0,0.04441022872924805,1.0,1.0,0,0,0,0,True,False
108,0.9972130656242371,0.9991429448127747,0,0.07187259197235107,1.0,1.0,0,0,0,0,True,False
110,1,1,0,0.08624321222305298,1.0,1.0,0,4.8041343688964844e-05,0,0,True,False
112,1,1,0,0.08624321222305298,1.0,1.0,0,0,0,0,True,False
114,1,1,0,0.11465704441070557,1.0,1.0,0,0,0,0,True,False
116,1,1,0,0.008887708187103271,1.0,1.0,0,0,0,0,True,False
118,1,1,0,0,1.0,1.0,0,0,0,0,True,False
120,0.99974125623703,1,0,0.024836719036102295,1.0,1.0,0.0005390048027038574,0.0003795027732849121,0,0,True,False
122,1,1,0,0.019110262393951416,1.0,1.0,0,0.0014202594757080078,0,0,True,False
124,0.9982932806015015,0.9903754591941833,0.005358994007110596,0.056136250495910645,1.0,1.0,0,0.043234288692474365,0,0,True,False
126,0.9996978640556335,0.989668607711792,0,0.03906857967376709,1.0,1.0,0,0.04801750183105469,0,0,True,False
128,1,0.9884852766990662,0,0.04061394929885864,1.0,1.0,0,0.03721076250076294,0,0,True,False
130,1,0.9870012402534485,0,0.037598490715026855,1.0,1.0,0,0.0402105450630188,0,0,True,False
132,0.9973174333572388,0.9870947599411011,0,0.024889051914215088,1.0,1.0,0,0.047345638275146484,0,0,True,False
134,0.9976586699485779,0.9850422739982605,0,0.027399837970733643,1.0,1.0,0,0.04633784294128418,0,0,True,False
136,0.9973301291465759,0.9852890372276306,0,0.02489650249481201,1.0,1.0,0,0.04186123609542847,0,0,True,False
138,0.9974759817123413,0.9855177402496338,0,0.03227335214614868,1.0,1.0,0,0.042917847633361816,0,0,True,False
140,0.9981621503829956,0.9880481362342834,0.0033600926399230957,0.05805611610412598,1.0,1.0,0,0.03795880079269409,0,0,True,False
142,0.999023973941803,0.9874715209007263,0.012034237384796143,0.05724841356277466,1.0,1.0,0,0.045742154121398926,0,0,True,False
144,0.9978781342506409,0.9868819713592529,0.01488715410232544,0.05614936351776123,1.0,1.0,0,0.04897809028625488,0,0,True,False
146,0.998537540435791,0.986255407333374,0.018312931060791016,0.05687588453292847,1.0,1.0,0,0.04789823293685913,0,0,True,False
148,0.9977617263793945,0.9848785400390625,0.0075457096099853516,0.04302942752838135,1.0,1.0,0,0.04815107583999634,0,0,True,False
150,0.9992043972015381,0.9870748519897461,0.013066768646240234,0.046700358390808105,1.0,1.0,0,0.044232726097106934,0,0,True,False
152,0.9986183643341064,0.9890856146812439,0.016725003719329834,0.04689306020736694,1.0,1.0,0,0.045800745487213135,0,0,True,False
154,0.9999033808708191,0.9882968664169312,0.013990640640258789,0.04643714427947998,1.0,1.0,0,0.04107171297073364,0,0,True,False
156,0.9995430707931519,0.9872732162475586,0.007060229778289795,0.046799302101135254,1.0,1.0,0,0.052670836448669434,0,0,True,False
158,0.999549388885498,0.9872824549674988,0.014846324920654297,0.04409819841384888,1.0,1.0,0,0.04388493299484253,0,0,True,False
160,0.9991447329521179,0.9871008396148682,0.011399328708648682,0.04278188943862915,1.0,1.0,0,0.04412764310836792,0,0,True,False
162,0.9990764260292053,0.9869670271873474,0.007728517055511475,0.04411280155181885,1.0,1.0,0,0.04457390308380127,0,0,True,False
164,0.9986146688461304,0.9888389706611633,0,0.04256927967071533,1.0,1.0,0,0.03179234266281128,0,0,True,False
166,0.9985478520393372,0.9884538054466248,0.001629650592803955,0.04208248853683472,1.0,1.0,0,0.03544360399246216,0,0,True,False
168,0.9981276392936707,0.9873491525650024,0.004248976707458496,0.040981173515319824,1.0,1.0,0,0.04583907127380371,0,0,True,False
170,0.9992266893386841,0.9870493412017822,0,0.050390660762786865,1.0,1.0,0,0.056049644947052,0,0,True,False
172,1,0.9871553182601929,0.002752959728240967,0.056363821029663086,1.0,1.0,0,0.044216811656951904,0,0,True,False
174,0.9970580339431763,0.987300455570221,0,0.0534970760345459,1.0,1.0,0,0.04031473398208618,0,0,True,False
176,0.991986095905304,0.9878448843955994,0,0.03955268859863281,1.0,1.0,0,0.03822791576385498,0,0,True,False
178,0.998353123664856,0.9889768958091736,0,0.04871976375579834,1.0,1.0,0,0.0238305926322937,0,0,True,False
180,1,0.9822894334793091,0.015815675258636475,0.05343127250671387,1.0,1.0,0,0.0338897705078125,0,0,True,False
182,0.9999454021453857,0.9706520438194275,0.018832862377166748,0.049098193645477295,1.0,1.0,0,0.03256881237030029,0,0,True,False
184,1,0.9876863956451416,0.02104729413986206,0.04053807258605957,1.0,1.0,0,0.0405350923538208,0,0,True,False
186,1,0.9645849466323853,0.012012839317321777,0.046623408794403076,1.0,1.0,0,0.040256500244140625,0,0,True,False
188,1,0.9792453646659851,0.01963496208190918,0.051202356815338135,1.0,1.0,0,0.04060548543930054,0,0,True,False
190,1,0.9775092005729675,0.018045663833618164,0.04429668188095093,1.0,1.0,0,0.03641265630722046,0,0,True,False
192,0.999854564666748,0.9762284159660339,0.041342079639434814,0.05707347393035889,1.0,1.0,0,0.043846726417541504,0,0,True,False
194,1,0.9762385487556458,0.04335629940032959,0.05484038591384888,1.0,1.0,0,0.05843907594680786,0,0,True,False
196,0.9996002912521362,0.9773915410041809,0.03595399856567383,0.05865287780761719,1.0,1.0,0,0.07180535793304443,0,0,True,False
198,0.9999367594718933,0.9507086873054504,0.04165536165237427,0.058936238288879395,1.0,1.0,0,0.05927300453186035,0,0,True,False
200,0.999717652797699,0.9726682901382446,0.01926034688949585,0.06307566165924072,1.0,1.0,0,0.039211273193359375,0,0,True,False
202,1,0.9770245552062988,0.020858943462371826,0.061333298683166504,1.0,1.0,0,0.03588169813156128,0,0,True,False
204,1,0.972805917263031,0.01965111494064331,0.06022268533706665,1.0,1.0,0,0.057237863540649414,0,0,True,False
